word1,word2,path_similarity,wu_palmer_similarity,ic_resnik
given,related,inf,0,6.26321913693105
given,species,12,0.14285714285714285,6.26321913693105
related,species,inf,0,5.174906848441011
maximum,quantity,3,0.5714285714285714,8.501039694547664
maximum,loaded,inf,0,8.501039694547664
maximum,vehicle,12,0.0,8.501039694547664
quantity,loaded,inf,0,7.436913581950725
quantity,vehicle,9,0.0,7.436913581950725
loaded,vehicle,inf,0,10.013627780991847
person,regular,5,0.5454545454545454,4.8283929761955475
regular,job,14,0.0,7.8249869473470195
event,people,4,0.3333333333333333,7.629817248075216
event,meet,4,0.6,7.629817248075216
event,transact,inf,0,7.629817248075216
event,business,7,0.2222222222222222,7.629817248075216
people,meet,8,0.2,6.589615721563521
people,transact,inf,0,6.589615721563521
people,business,5,0.4444444444444444,6.589615721563521
meet,transact,inf,0,7.963456621612125
meet,business,11,0.15384615384615385,7.963456621612125
transact,business,inf,0,9.487534685095069
state,elastic,10,0.2857142857142857,6.066831808808656
state,say,12,0.0,6.066831808808656
state,return,14,0.0,6.066831808808656
state,position,6,0.5,6.066831808808656
state,squeezed,inf,0,6.066831808808656
elastic,say,14,0.0,10.499135596773549
elastic,return,12,0.0,10.499135596773549
elastic,original,5,0.6153846153846154,10.499135596773549
elastic,position,8,0.3333333333333333,10.499135596773549
elastic,stretched,inf,0,10.499135596773549
elastic,squeezed,inf,0,10.499135596773549
say,return,12,0.14285714285714285,9.400523308105438
say,original,11,0.0,9.400523308105438
say,position,10,0.0,9.400523308105438
say,stretched,inf,0,9.400523308105438
say,squeezed,inf,0,9.400523308105438
return,original,10,0.0,7.68822801023163
return,position,12,0.0,7.68822801023163
return,stretched,inf,0,7.68822801023163
return,squeezed,inf,0,7.68822801023163
original,position,7,0.36363636363636365,8.301911019437329
original,squeezed,inf,0,8.301911019437329
position,stretched,inf,0,6.995080829671685
position,squeezed,inf,0,6.995080829671685
stretched,squeezed,inf,0,10.786817669225329
shape,string,10,0.0,7.726546874533767
shape,beads,8,0.2,7.726546874533767
like,string,16,0.0,6.2833111370137384
like,beads,12,0.14285714285714285,6.2833111370137384
string,beads,10,0.0,8.96765922580916
folding,ratio,8,0.0,10.180681865655014
folding,sizes,9,0.0,10.180681865655014
folding,domain,10,0.0,10.180681865655014
folding,hashing,inf,0,10.180681865655014
folding,function,8,0.0,10.180681865655014
folding,size,9,0.0,10.180681865655014
folding,range,10,0.0,10.180681865655014
ratio,sizes,7,0.2222222222222222,8.388922396426958
ratio,domain,8,0.2,8.388922396426958
ratio,hashing,inf,0,8.388922396426958
ratio,function,4,0.5,8.388922396426958
ratio,size,7,0.2222222222222222,8.388922396426958
ratio,range,8,0.2,8.388922396426958
sizes,domain,7,0.36363636363636365,7.245858345188015
sizes,hashing,inf,0,7.245858345188015
sizes,function,7,0.2222222222222222,7.245858345188015
sizes,size,0,1.0,7.245858345188015
sizes,range,3,0.7272727272727273,7.245858345188015
domain,hashing,inf,0,8.58959309188911
domain,function,8,0.2,8.58959309188911
domain,size,7,0.36363636363636365,8.58959309188911
domain,range,8,0.3333333333333333,8.58959309188911
hashing,function,inf,0,11.192282777333494
hashing,size,inf,0,11.192282777333494
hashing,range,inf,0,11.192282777333494
function,size,7,0.2222222222222222,6.854992036501003
size,range,3,0.7272727272727273,7.245858345188015
city,west,inf,0.6153846153846154,7.581364864689269
city,california,inf,0.7058823529411765,7.581364864689269
city,united,inf,0,7.581364864689269
city,states,3,0.8,7.581364864689269
city,america,inf,0.7058823529411765,7.581364864689269
west,california,inf,0.5714285714285714,9.487534685095069
west,united,inf,0,9.487534685095069
west,states,inf,0.6666666666666666,9.487534685095069
west,america,inf,0.5714285714285714,9.487534685095069
california,united,inf,0,11.479964849785274
california,states,inf,0.875,11.479964849785274
california,america,inf,0.6666666666666666,11.479964849785274
period,disablement,11,0.15384615384615385,6.528843683221426
period,certified,inf,0,6.528843683221426
period,competent,inf,0,6.528843683221426
period,doctor,11,0.0,6.528843683221426
disablement,certified,inf,0,9.359701313585184
disablement,competent,inf,0,9.359701313585184
disablement,doctor,15,0.0,9.359701313585184
certified,competent,inf,0,9.052216613837222
certified,doctor,inf,0,9.052216613837222
competent,doctor,inf,0,8.96765922580916
situation,difficult,inf,0,7.442778701403123
situation,take,11,0.15384615384615385,7.442778701403123
situation,decision,9,0.18181818181818182,7.442778701403123
difficult,take,inf,0,7.4486784235303105
difficult,decision,inf,0,7.4486784235303105
rate,operative,12,0.0,6.638405885732952
interest,exists,inf,0,6.891601782113565
interest,fact,11,0.15384615384615385,6.891601782113565
interest,operative,16,0.0,6.891601782113565
exists,fact,inf,0,7.608763838877384
exists,operative,inf,0,7.608763838877384
fact,operative,13,0.0,8.024700246852843
railway,reservation,14,0.0,8.771914648683065
railway,possible,16,0.1111111111111111,8.771914648683065
railway,internet,11,0.0,8.771914648683065
railway,also,inf,0,8.771914648683065
reservation,possible,16,0.0,10.180681865655014
reservation,internet,12,0.25,10.180681865655014
reservation,also,inf,0,10.180681865655014
possible,internet,18,0.0,7.68822801023163
possible,also,inf,0,7.68822801023163
internet,also,inf,0,7.245858345188015
computer,authority,13,0.0,5.669822359138164
computer,given,16,0.0,5.669822359138164
computer,job,13,0.0,5.669822359138164
computer,relatively,inf,0,5.669822359138164
computer,permanent,12,0.3333333333333333,5.669822359138164
file,authority,10,0.16666666666666666,6.83878422627415
file,given,13,0.13333333333333333,6.83878422627415
file,job,10,0.16666666666666666,6.83878422627415
file,relatively,inf,0,6.83878422627415
file,permanent,16,0.0,6.83878422627415
used,authority,inf,0,4.985706850608566
used,job,inf,0,4.985706850608566
used,relatively,inf,0,4.985706850608566
used,permanent,inf,0,4.985706850608566
authority,given,13,0.13333333333333333,7.212601123431533
authority,job,10,0.16666666666666666,7.212601123431533
authority,relatively,inf,0,7.212601123431533
authority,permanent,16,0.0,7.212601123431533
given,job,11,0.26666666666666666,6.26321913693105
given,relatively,inf,0,6.26321913693105
given,permanent,19,0.0,6.26321913693105
job,relatively,inf,0,7.310718979390056
job,permanent,16,0.0,7.310718979390056
relatively,permanent,inf,0,8.707376127545494
peripheral,internally,inf,0,8.17185789118913
peripheral,externally,inf,0,8.17185789118913
peripheral,enter,inf,0,8.17185789118913
peripheral,data,10,0.0,8.17185789118913
device,connected,inf,0,6.646331951005374
device,internally,inf,0,6.646331951005374
device,externally,inf,0,6.646331951005374
device,enter,inf,0,6.646331951005374
device,display,8,0.0,6.646331951005374
connected,internally,inf,0,7.041242871434847
connected,externally,inf,0,7.041242871434847
connected,used,inf,0,7.041242871434847
connected,enter,inf,0,7.041242871434847
connected,display,inf,0,7.041242871434847
internally,externally,inf,0,10.093670488665383
internally,computer,inf,0,10.093670488665383
internally,used,inf,0,10.093670488665383
internally,enter,inf,0,10.093670488665383
internally,display,inf,0,10.093670488665383
internally,data,inf,0,10.093670488665383
externally,computer,inf,0,10.786817669225329
externally,used,inf,0,10.786817669225329
externally,enter,inf,0,10.786817669225329
externally,display,inf,0,10.786817669225329
externally,data,inf,0,10.786817669225329
computer,enter,inf,0,5.669822359138164
used,enter,inf,0,4.985706850608566
enter,display,inf,0,8.101240323975178
enter,data,inf,0,8.101240323975178
display,data,7,0.2222222222222222,7.983457288318794
tail,consisting,inf,0,9.745363794397168
tail,multiple,15,0.0,9.745363794397168
tail,adenosine,11,0.125,9.745363794397168
consisting,multiple,inf,0,7.280259771905348
consisting,adenosine,inf,0,7.280259771905348
multiple,adenosine,18,0.10526315789473684,7.943848150223748
sugar,mainly,inf,0,8.666554133025238
sugar,disaccharide,11,0.23529411764705882,8.666554133025238
mainly,disaccharide,inf,0,7.943848150223748
interest,bank,13,0.0,6.891601782113565
interest,retaining,inf,0,6.891601782113565
interest,funds,11,0.15384615384615385,6.891601782113565
charged,bank,inf,0,8.247843798167054
charged,retaining,inf,0,8.247843798167054
charged,funds,inf,0,8.247843798167054
charged,deposit,inf,0,8.247843798167054
charged,account,inf,0,8.247843798167054
bank,retaining,inf,0,6.215549034912919
bank,funds,10,0.0,6.215549034912919
retaining,funds,inf,0,8.553225447718235
retaining,deposit,inf,0,8.553225447718235
retaining,account,inf,0,8.553225447718235
funds,deposit,11,0.0,7.41379116452987
funds,account,9,0.18181818181818182,7.41379116452987
process,posting,8,0.2,5.30479082060849
process,ledger,9,0.18181818181818182,5.30479082060849
posting,transaction,7,0.2222222222222222,9.177379756791229
posting,ledger,5,0.4444444444444444,9.177379756791229
transaction,ledger,8,0.2,7.629817248075216
prices,decreasing,inf,0,6.400633024402784
statement,compares,9,0.18181818181818182,7.515982105426417
statement,thing,7,0.2222222222222222,7.515982105426417
statement,another,inf,0,7.515982105426417
compares,one,12,0.14285714285714285,10.275992045459338
compares,thing,8,0.3333333333333333,10.275992045459338
compares,another,inf,0,10.275992045459338
process,entity,6,0,5.30479082060849
process,given,11,0.26666666666666666,5.30479082060849
process,issue,7,0.36363636363636365,5.30479082060849
process,shares,9,0.18181818181818182,5.30479082060849
entity,authority,6,0,8.159736530656787
entity,issue,5,0,8.159736530656787
entity,shares,5,0,8.159736530656787
given,authority,13,0.13333333333333333,6.26321913693105
given,issue,6,0.5714285714285714,6.26321913693105
given,shares,12,0.14285714285714285,6.26321913693105
authority,issue,9,0.18181818181818182,7.212601123431533
authority,like,13,0.13333333333333333,7.212601123431533
authority,shares,9,0.18181818181818182,7.212601123431533
issue,like,6,0.5714285714285714,7.86904693714105
like,shares,12,0.14285714285714285,6.2833111370137384
coins,imported,inf,0,8.17185789118913
coins,marks,inf,0.0,8.17185789118913
imported,marks,inf,0,8.840907520170015
used,response,inf,0,4.985706850608566
used,waves,inf,0,4.985706850608566
response,sound,10,0.0,8.209129285986362
response,waves,9,0.0,8.209129285986362
sound,waves,9,0.18181818181818182,7.431082661639931
quality,loan,7,0.2222222222222222,7.347468521598798
quality,deteriorated,inf,0,7.347468521598798
quality,loss,6,0.25,7.347468521598798
quality,possible,10,0.16666666666666666,7.347468521598798
loan,deteriorated,inf,0,6.34220754824968
loan,loss,5,0.5454545454545454,6.34220754824968
loan,possible,13,0.13333333333333333,6.34220754824968
deteriorated,loss,inf,0,10.969139226019283
deteriorated,possible,inf,0,10.969139226019283
loss,possible,12,0.14285714285714285,7.069188801825407
inflammation,pertaining,inf,0,6.807136015323368
inflammation,muscle,10,0.0,6.807136015323368
inflammation,wall,14,0.0,6.807136015323368
pertaining,wall,inf,0,6.822834924866472
pertaining,uterus,inf,0,6.822834924866472
muscle,uterus,5,0.6666666666666666,6.816525755673207
wall,uterus,13,0.13333333333333333,7.695775215867013
quantitative,relation,inf,0,10.275992045459338
quantitative,targets,inf,0,10.275992045459338
quantitative,achievement,inf,0,10.275992045459338
relation,targets,6,0.25,8.288117697304994
relation,achievement,6,0.25,8.288117697304994
targets,achievement,10,0.16666666666666666,9.02322907696397
swelling,scrotum,11,0.0,8.014228946985549
partly,inverted,inf,0,9.082069576986903
partly,attached,inf,0,9.082069576986903
partly,near,inf,0,9.082069576986903
partly,center,inf,0,9.082069576986903
partly,funiculus,inf,0,9.082069576986903
inverted,attached,8,0,11.192282777333494
inverted,near,inf,0,11.192282777333494
inverted,center,inf,0,11.192282777333494
inverted,funiculus,inf,0,11.192282777333494
attached,near,inf,0,7.80789251398772
attached,center,inf,0,7.80789251398772
attached,funiculus,inf,0,7.80789251398772
near,center,inf,0,7.924616788295861
near,funiculus,inf,0,7.924616788295861
center,funiculus,10,0.2857142857142857,7.63693471584408
list,function,8,0.2,7.41379116452987
list,employees,11,0.0,7.41379116452987
showing,function,6,0.25,7.742295231501906
showing,employees,9,0.0,7.742295231501906
function,employees,9,0.0,6.854992036501003
vascular,pedicle,inf,0,8.940990978727
account,charges,12,0.14285714285714285,5.834517952142037
account,due,11,0.13333333333333333,5.834517952142037
account,use,10,0.16666666666666666,5.834517952142037
account,air,10,0.0,5.834517952142037
account,way,8,0.2,5.834517952142037
charges,due,13,0.23529411764705882,7.198679784912925
charges,use,4,0.7142857142857143,7.198679784912925
charges,air,12,0.0,7.198679784912925
charges,way,9,0.16666666666666666,7.198679784912925
due,use,11,0.26666666666666666,6.1031444217492945
due,air,13,0.0,6.1031444217492945
due,way,11,0.15384615384615385,6.1031444217492945
use,air,10,0.0,6.222469477757493
air,way,8,0.0,7.436913581950725
secretor,test,16,0.0,7.315886949548498
secretor,necessary,5,0.4444444444444444,7.315886949548498
secretor,examine,inf,0,7.315886949548498
secretor,problem,12,0.0,7.315886949548498
secretor,individual,7,0.2222222222222222,7.315886949548498
test,necessary,13,0.0,7.63693471584408
test,examine,inf,0,7.63693471584408
test,problem,14,0.125,7.63693471584408
test,individual,13,0.0,7.63693471584408
necessary,examine,inf,0,7.20329873076922
necessary,problem,9,0.0,7.20329873076922
necessary,individual,4,0.3333333333333333,7.20329873076922
examine,problem,inf,0,7.198679784912925
examine,individual,inf,0,7.198679784912925
problem,individual,9,0.0,7.490980803221
assembler,refers,inf,0,9.939519808838126
assembler,written,inf,0,9.939519808838126
assembler,assembly,14,0.0,9.939519808838126
assembler,language,8,0.3333333333333333,9.939519808838126
program,refers,inf,0,6.322827096700017
program,written,inf,0,6.322827096700017
program,assembly,11,0.0,6.322827096700017
refers,assembly,inf,0,5.683907099019903
refers,language,inf,0,5.683907099019903
staphylococcal,streptococcal,inf,0,11.88542995789344
staphylococcal,skin,inf,0,11.88542995789344
staphylococcal,infection,inf,0,11.88542995789344
staphylococcal,infants,inf,0,11.88542995789344
staphylococcal,appearing,inf,0,11.88542995789344
staphylococcal,soon,inf,0,11.88542995789344
staphylococcal,birth,inf,0,11.88542995789344
staphylococcal,marked,inf,0,11.88542995789344
staphylococcal,widely,inf,0,11.88542995789344
staphylococcal,spread,inf,0,11.88542995789344
staphylococcal,lesions,inf,0,11.88542995789344
streptococcal,skin,inf,0,11.479964849785274
streptococcal,infection,inf,0,11.479964849785274
streptococcal,infants,inf,0,11.479964849785274
streptococcal,appearing,inf,0,11.479964849785274
streptococcal,soon,inf,0,11.479964849785274
streptococcal,birth,inf,0,11.479964849785274
streptococcal,marked,inf,0,11.479964849785274
streptococcal,widely,inf,0,11.479964849785274
streptococcal,spread,inf,0,11.479964849785274
streptococcal,lesions,inf,0,11.479964849785274
skin,infection,10,0.0,6.829184152545131
skin,infants,11,0.42857142857142855,6.829184152545131
skin,appearing,13,0.0,6.829184152545131
skin,soon,inf,0,6.829184152545131
skin,birth,12,0.0,6.829184152545131
skin,widely,inf,0,6.829184152545131
skin,spread,10,0.0,6.829184152545131
skin,lesions,11,0.0,6.829184152545131
infection,infants,14,0.0,7.2079391103257215
infection,appearing,12,0.14285714285714285,7.2079391103257215
infection,soon,inf,0,7.2079391103257215
infection,birth,11,0.15384615384615385,7.2079391103257215
infection,marked,inf,0,7.2079391103257215
infection,widely,inf,0,7.2079391103257215
infection,spread,10,0.13333333333333333,7.2079391103257215
infection,lesions,3,0.8235294117647058,7.2079391103257215
infants,appearing,13,0.0,8.014228946985549
infants,soon,inf,0,8.014228946985549
infants,birth,12,0.0,8.014228946985549
infants,marked,inf,0,8.014228946985549
infants,widely,inf,0,8.014228946985549
infants,spread,10,0.0,8.014228946985549
infants,lesions,15,0.0,8.014228946985549
appearing,soon,inf,0,9.359701313585184
appearing,birth,9,0.18181818181818182,9.359701313585184
appearing,marked,inf,0,9.359701313585184
